actor,date,director,id,language,rate,rating_num,region,runtime,title,type,year
"莱昂纳多·斯巴拉格利亚,Michel Noher,扬·科奈特,伊莲娜·乔瓦诺娃,内斯琳·彻瓦泽德,安娜·托伦特",2018-11-16(西班牙),Nacho Ruipérez,30159457,西班牙语 / 加泰罗尼亚语,4.8,75,西班牙 / 加泰罗尼亚 / 阿尔巴尼亚,109分钟,发掘真相 El desentierro,剧情,2018
"乔丹·莘森,朗·埃达德,科鲁姆·费奥瑞,奥斯汀·斯托维尔,杰德·泰勒,汤姆·怀特,Winston James Francis,理查德·波特诺,梅·梅纳康,玛丽·贾菲,劳拉·玛高丽丝,奥玛·杜姆,林克·汉德,理查德·多顿,Fitz Houston",2018-05-11(美国),Matthew Charles Santoro,26756604,英语,4.7,441,美国,92分钟,救世超能：永无止境 Higher Power,"动作,科幻,惊悚",2018
"陈诗雅,许娜京,시후",2018-03-02(韩国),김경택,30161333,韩语,5.3,396,韩国,103分钟,姨母的诱惑 이모의유혹,"爱情,情色",2018
"尚格·云顿, 斯维娃·阿维蒂,塞米·鲍亚吉拉,萨姆·卢维克,卡里斯,凯文·让森斯,爱丽丝·维赫塞,克里斯蒂安·布朗查特",2018-08-22(法国),朱利安·勒克莱克,27190070,法语 / 英语,5.2,990,法国 / 比利时 / 英属维尔京群岛,94分钟,保镖 Lukas,"动作,惊悚,犯罪",2018
"欧嘉·柯瑞兰寇,哈维尔·博泰特,兰斯·E·尼克尔斯,罗茜·费尔纳,梅丽莎·博洛纳,吉娅·斯科娃,Mitch Eakins,Mackenzie Imsand,Dandy Barrett,Craig Conway,Kathy McGraw,雅各布·格罗德尼克","2018-08-22(菲律宾),2018-09-07(美国),2018-11-02(台湾)",Clive Tonge,25818869,英语,5.0,507,英国,98分钟,玛拉 Mara,"惊悚,恐怖,犯罪",2018
"安娜·阿达莫维奇,尤里亚·凯林娜,斯薇坦娜·乌斯蒂诺娃",2018-03-02(爱沙尼亚),瓦迪姆·佩尔曼,27073194,俄语 Russian,5.3,699,俄罗斯 Russia,107分钟,买下我 Kupi menya,剧情,2018
"詹姆斯·弗兰科,佐伊·克罗维兹,丹尼斯·奎德,凯莉·库恩,杰克·莱诺,马克·奥布莱恩,伊恩·马休斯,肖恩·J·汉密尔顿,高莉莉,乔纳森·切里,罗曼诺·欧萨里,迈尔斯·特鲁伊特,布里·沃西伦科,加万·福克斯",2018-08-31(美国),"乔纳森·贝克,乔西·贝克",26865406,英语,5.2,943,美国,102分钟,同族 Kin,"动作,科幻,惊悚",2018
"扎克·麦克格温,弗雷德里克·凯勒,克里斯汀·马扎诺,张茵,凯西·克莱尔,露西·阿登,丹尼·特雷霍,丹尼·格洛弗,洛丽娜·卡姆布罗瓦,尼古拉斯·阿隆,维利斯拉夫·帕夫洛夫,卡梅伦·杰克,朱利安·西格尔",2018-01-30(美国),唐·迈克尔·保罗,26920071,英语,5.4,2196,美国,111分钟,死亡飞车4：混乱之上 Death Race 4: Beyond Anarchy,动作,2018
"凯文·波拉克,克萝丽丝·利奇曼,伊莲·亨德里克斯,斯蒂夫·古根伯格,布鲁斯·邓恩,布兰登·迈克尔·霍尔,凯特琳·梅纳,罗布·莫兰,珍娜·劳伦索,迪尔德丽·奥康奈尔,桑德拉·詹姆斯,阿迪尔·艾哈迈德",2018-11-09(美国),珍娜·劳伦索,30229549,英语,5.6,481,美国,90分钟,蕾丝炸弹 Lez Bomb,"喜剧,同性",2018
"杨添明,杨明逸,张伊楠,王昱超,贾凤柱,陈芊桦,唐鑫,杨漫",2018-01-19(中国大陆),王天尉,27056323,汉语普通话,5.5,1341,中国大陆,90分钟,末世人间道,"动作,惊悚,恐怖",2018
"丹尼尔·多尼,杰拉尔丁·维斯瓦纳坦,赛迪·卡尔瓦诺,Luke Spencer Roberts,爱德华多·弗兰科,迈克尔·艾克朗德,盖瑞·琼斯,亚历山大·卡尔弗特,舒格·林·彼尔德,布莱克.安德森,威廉·C·沃恩,薇娜·苏德",2018-08-10(美国),杰克·西曼斯基,27087435,英语,5.8,622,美国,94分钟,我的宝贝在哪里 The Package,喜剧,2018
"凯文·亚当斯,梅兰妮·贝尔内尔,马克·莱沃因, 斯维娃·阿维蒂,迈克尔·马德森,克洛德·佩隆,斯特凡·德巴,盖伊·勒克卢瑟,朱莉·加耶",2018-04-18(法国),弗兰克·贝罗克,30335810,法语,5.8,365,法国,93分钟,恋爱成瘾 Love Addict,喜剧,2018
"乔尔·埃哲顿,查理兹·塞隆,大卫·奥伊罗,阿曼达·塞弗里德,坦迪·牛顿,迭戈·卡塔诺,卡洛斯·科罗纳,巴希尔·萨拉赫丁,格伦·久保田,梅罗妮·迪亚兹,哈里·崔德威,西奥·泰普里兹,帕丽斯·杰克逊,尤尔·瓦斯克斯,埃尔南·门多萨,赫克托·科特思法基斯,里卡多·埃斯克拉,阿兰·卢克,肯尼斯·崔,沙尔托·科普雷",2018-03-09(美国),纳许·埃哲顿,26684021,英语 / 西班牙语 / 法语,5.8,1427,美国 / 澳大利亚,111分钟,外国佬 Gringo,"喜剧,动作,犯罪",2018
"Anwulika Alphonsus,Mariam Sanusi,Angela Ekeleme",2018-10-16(伦敦电影节),苏达贝∙摩特扎伊,30290585,英语 / 德语,6.2,75,奥地利,99分钟,欢乐 Joy,剧情,2018
"卡洛琳·赫弗斯,苏珊娜·冯·博尔索迪,Eveline Hall",2018-01-25(德国),Mike Schaerer,26963024,德语,6.0,143,德国 / 瑞士,103分钟,淘气小女巫 Die kleine Hexe,家庭,2018
"斯科特·阿金斯,路易·曼迪勒,托尼·托德","2018-04-26(德国),2018-06-05(美国)",杰西·约翰逊,27166013,英语,6.0,995,美国,95分钟,讨债人 The Debt Collector,"动作,犯罪",2018
"陈以文,饶星星,刘冠廷,纳豆,巫建和,尹馨,张少怀,吴慷仁,柯淑勤","2018-02-17(柏林电影节),2018-12-01(台湾)",黄荣昇,30140092,汉语普通话 / 粤语,6.0,391,台湾,95分钟,小美,"剧情,爱情,悬疑",2018
"李鸿其,黄璐,丁宁,张国柱,谢章颖,石锦航,路易丝·格林贝格,尹馨,高捷","2018-09-08(多伦多电影节),2018-10-26(台湾)",何蔚庭,26707077,汉语普通话,5.9,406,台湾 / 中国大陆 / 美国 / 法国,107分钟,幸福城市,"剧情,科幻,犯罪",2018
"容璇雯,刘锦绣,林宣妤,吕杨,温慧茵,狄妃,甘可琪","2019-05-24(中国大陆),2018-02-15(马来西亚)",周青元,30162628,汉语普通话 / 粤语,6.2,274,马来西亚,102分钟,大大哒 Think Big Big,"剧情,喜剧",2018
"杰拉德·巴特勒,彼得·穆兰,康纳·斯温德尔,索伦·莫灵,奥拉维尔·达里·奥拉夫松,加里·刘易斯,肯·德鲁里,罗德里克·吉尔基森,艾玛·金,约翰·泰勒","2018-10-11(西班牙锡切斯电影节),2019-03(英国)",克里斯托弗·尼霍姆,26913025,英语,6.1,1167,英国,107分钟,守塔人 The Vanishing,"剧情,悬疑,惊悚",2018
"阿尔瓦罗·塞万提斯,乌苏拉·科尔维罗,帕特里夏·洛佩斯,华金·弗里尔,露西娅·德尔加多,卢卡·佩洛斯,纳瓦·尼姆利,丹尼尔·格劳,路易莎·加瓦萨,埃米利奥·古铁雷斯·卡巴,安赫拉·莫利纳,乔瑟普·马利亚·波乌,玛利亚·莫林斯,克拉拉·巴迪奥拉,费利克斯·阿卡拉佐",2018-10-31(西班牙),胡里奥·密谭,27000064,西班牙语,6.4,383,西班牙,135分钟,血脉之树 El Árbol de la Sangre,剧情,2018
"安塞尔·艾尔高特,苏琪·沃特豪斯,派翠西娅·克拉克森,马特·波莫,道格拉斯·霍奇斯,苏利芒·西尔·萨瓦内,舒诺里·拉马纳森,乔·埃根德尔","2018-04-21(翠贝卡电影节),2018-11-16(美国)",比尔·奥利弗,26884376,英语,6.4,577,美国,95分钟,乔纳森 Jonathan,"剧情,科幻",2018
"奥斯卡·伊萨克,本·金斯利,梅拉尼·罗兰,利奥·拉兹,尼克·克罗尔,迈克尔·阿伦诺夫,欧哈德·诺勒,托本·利布雷希特,乔·阿尔文,格列塔·斯卡奇,彼得·斯特劳斯,海莉·露·理查森,佩佩·拉帕佐特,西蒙·拉塞尔·比尔,阿兰·柯德勒",2018-08-29(美国),克里斯·韦兹,27008105,英语 / 法语 / 德语 / 西班牙语,6.3,1227,美国,122分钟,最终行动 Operation Finale,"剧情,传记,历史",2018
"梅丽莎·麦卡西,伊丽莎白·班克斯,乔尔·麦克哈尔,玛娅·鲁道夫,莱斯利·大卫·贝克,布赖恩·汉森,欧阳万成,比尔·巴雷塔,吴辛惠,瑞安·高卢,米奇·席尔帕,胡安娜·布斯彻",2018-08-24(美国),布赖恩·汉森,3262196,英语,6.3,1639,美国,91分钟,欢乐时光谋杀案 The Happytime Murders,"喜剧,动作,悬疑,犯罪",2018
"琳恩· 萨拉· 里瑟,伊莎贝尔·提尔昊, 韩·塞尔,托马斯·沃尔夫,埃里克·弗兰岑,丹尼尔·施泰纳",2018-03-10(德国),丹尼尔·曼斯,30351644,德语,6.5,456,德国,102分钟,夏末秋至 Zwischen Sommer und Herbst,"爱情,同性",2018
"吉冈秀隆,志田未来,中村苍,仓科加奈,池田成志,中村育二,益冈徹,山西惇,村上淳,筱原友希子,中岛广稀,市川知宏,桥本爱实,山村红叶,黑泽明日香,小林凉子,筒井真理子,火野正平,倍赏美津子",2018-07-28(日本),吉田照幸,30219730,日语,6.3,633,日本,,恶魔吹着笛子来 悪魔が来りて笛を吹く,"剧情,悬疑,犯罪",2018
"纳瓦祖丁·席迪圭,拉塞卡·杜加尔,Tahir Raj Bhasin,里希·卡普尔,帕莱什·拉瓦尔,普拉布 科里,Vijay Varma,沙沙恩·阿罗拉,Feryna Wazheir,Rajshri Deshpande,Danish Husain,Abhinay Banker,Ashwath Bhatt,Raghav Dutt",2018-05-13(戛纳电影节),兰迪塔·达斯,30194763,印地语,6.7,104,印度 / 法国,112分钟,芒多传 Manto,"剧情,传记",2018
"安德丽亚·瑞斯波罗格,史蒂夫·布西密,安·唐德,约翰·雷吉扎莫,吉恩·史密斯-卡梅隆",2018-01-20(圣丹斯电影节),克里斯蒂娜·秋,27012760,英语,6.8,537,美国,85分钟,南茜 Nancy,剧情,2018
"阿贾耶·德乌干,沙鲁巴·舒克拉,伊利亚娜·狄克鲁兹,阿米特·西亚尔,拉维·汗维尔卡尔",2018-03-16(印度),拉杰·库马尔·古普塔,30172883,英语,6.9,756,印度,122分钟,袭击 Raid,"剧情,动作",2018
"阿莉雅·布哈特,维杰·卡沙尔,拉吉特·卡普尔,什沙尔·夏尔马,杰德普.阿赫拉瓦迪,阿里夫·扎卡里亚,阿姆鲁塔·可汗维卡尔,桑贾伊·萨里",2018-05-11(印度),梅克纳·古勒扎尔,27165956,印地语,6.8,1005,印度,138分钟,心甘情愿 Raazi,"剧情,动作",2018
"迪伦·罗伯特,肯扎·福特斯,Idir Azougli,Lisa Amedjout,Kader Benchoudar,Nabila Ait Amer,Nabila Bounad,Sofia Bent,Osman Hrustic,Abdellah Khoulalene",2018-09-05(法国),让-贝尔纳·马赫兰,30188270,法语,7.0,99,法国,109分钟,舍赫拉查德 Shéhérazade,剧情,2018
"迪皮卡·帕度柯妮,阿努普瑞雅·戈恩卡,兰维尔·辛格,沙希德·卡普尔,阿娣提·拉奥·希达里,吉姆·萨伯,拉萨·默拉德,夏恩·辛格,曼吉特·辛格,帕德曼瓦蒂·拉奥",2018-01-25(印度),桑杰·里拉·彭萨里,27156513,印地语,6.8,1669,印度,164分钟,印度艳后 Padmaavat,"剧情,爱情,历史",2018
"雨果·维文,詹姆斯·弗兰切威勒,斯蒂芬·瑞,弗莱迪·福克斯,巴里·基奥根,莫·邓福德,莎拉·格林,吉姆·布劳德本特,西伦·格雷斯,安东尼娅·坎贝尔-休斯,德尔莫特·克劳利,艾丹·麦克阿德尔,基思·麦克利恩,米特扎·斯迈尔贾尼克","2018-02-16(柏林电影节),2018-09-05(爱尔兰)",兰斯·戴利,26935499,英语,7.1,1421,爱尔兰 / 卢森堡,100分钟,黑色1847 Black 47,剧情,2018
"金瑟祺,朴斗植,玉子妍",2018-12-15(韩国),安国真,30409824,韩语,7.1,415,韩国,64分钟,关于我情敌的一切 드라마 스테이지 - 내 연적의 모든 것,爱情,2018
"櫻井孝宏,种崎敦美,間島淳司",2018-07-19(日本),加藤敏幸,30156318,日语,8.3,356,日本,,岸边露伴一动不动 六壁坂 岸辺露伴は動かない 六壁坂,"剧情,动画,惊悚",2018
"朴智厚,金玺碧,郑仁基,李胜妍,朴秀妍",2018-10-06(釜山电影节),金宝拉,30318230,韩语,7.7,206,韩国,139分钟,蜂鸟 벌새,"剧情,爱情",2018
"安娜·布伦,玛加丽塔·伊伦,安娜·伊万娜娃,尼尔达·冈萨雷斯,玛丽亚·马丁斯,阿丽西亚·格拉,海吉娜·杜阿尔奇","2018-02-16(柏林电影节),2018-04-05(巴拉圭)",马塞洛·马蒂内斯,27668245,西班牙语 / 瓜拉尼语,7.2,1801,巴拉圭 / 德国 / 乌拉圭 / 巴西 / 挪威 / 法国,98分钟,女继承者 Las herederas,"剧情,同性",2018
"哈多拉·吉尔哈罗多蒂,约翰·西格罗森,胡安·卡米洛·罗曼·埃斯特拉达,乔伦德尔·拉格纳松,苏威·阿纳斯多特,贡纳·贝西·比昂森,海尔加·布拉加·乔斯提尔,夏洛特·博芬,乔·加纳尔,赫米尔·希尼·古纳森,哈拉迪尔·阿里·斯特凡松","2018-05-12(戛纳电影节),2018-05-22(冰岛)",本尼迪克·埃灵格松,27102557,冰岛语,7.3,948,冰岛 / 法国 / 乌克兰,101分钟,战中女人 Kona fer í stríð,"剧情,喜剧",2018
"陈思宇,王子清,小夕",2018-08-22(中国大陆),曾庆杰,30299386,汉语普通话,6.0,1469,中国大陆,90分钟,天才J之第二个J,,2018
"劳尔·卡拉米,露西·德拜,Laetitia Dosch,罗曼·杜里斯",2018-10-03(法国),吉咏姆·贤内兹,26761937,法语,6.4,93,法国 / 比利时,98分钟,我们的战役 Nos batailles,剧情,2018
"裴淳华,乔恩·哈姆,马克·佩雷格里诺,迪恩·诺里斯,谢伊·惠格姆,道格拉斯·霍奇斯,约翰尼·科瓦内,莱拉·贝蒂,凯特·弗利特伍德,阿隆·阿布布尔,拉里·派恩,索妮亚·奥卡沙,本·阿凡","2018-01-22(圣丹斯电影节),2018-04-11(美国)",布拉德·安德森,26388341,英语,6.2,1211,美国,109分钟,贝鲁特 Beirut,"剧情,惊悚",2018
"马修·麦康纳,里奇·梅里特,蓓尔·波利,詹妮弗·杰森·李,布莱恩·泰里·亨利,罗利·科奇瑞恩,RJ·赛勒,乔纳森·梅杰斯,埃迪·马森,泰勒·佩姬,布鲁斯·邓恩,派珀·劳瑞,劳伦斯·阿迪莫拉,海蒂·索兹蒙,布拉德·卡特","2018-08-31(特柳赖德电影节),2018-09-14(美国)",扬·德芒热,26704843,英语,6.2,682,美国,111分钟,白人男孩瑞克 White Boy Rick,"剧情,犯罪",2018
"安田显,ナッツ・シトイ,河井青叶,福士诚治,伊势谷友介,田中要次,品川彻,木野花",2018-09-14(日本),吉田恵辅,30142124,日语,6.8,375,日本,137分钟,亲爱的艾琳 愛しのアイリーン,爱情,2018
"亚历山大·佩特罗夫,欧列格·缅希科夫,谢尔盖·巴杜克,尤丽雅·弗朗茨,叶夫根尼·斯迪查金,叶夫根尼·西蒂,阿尔乔姆·特卡琴科,阿列克谢·沃特考夫,泰西娅·维尔科娃,基里尔·扎耶采夫",2018-04-05(俄罗斯),埃格尔·巴拉诺夫,30204085,俄语,6.5,865,俄罗斯,100分钟,果戈里·恶灵 Гоголь. Вий,"悬疑,惊悚,冒险",2018
"科林·费尔斯,蕾切尔·薇兹,大卫·休里斯,乔纳森·贝利,安德鲁·巴肯,吉娜维芙·冈特,蒂姆·唐尼,塞巴斯蒂安·阿梅斯托,阿德里安·席勒,蒂利亚纳·布克丽瓦,萨姆·霍尔,奥利弗·莫尔特曼,劳伦斯·斯佩尔曼,Simon Chandler,Kit Connor",2018-02-09(英国),詹姆斯·马什,26313982,英语,6.6,1433,英国,101分钟,怜悯 The Mercy,"剧情,传记",2018
"明俊臣,刘语乔,郭凯,孔子曰,王紫垣",2018-07-24(中国大陆),张萌,27666614,汉语普通话,6.5,298,中国大陆,78分钟,夺命剑之风云再起,"悬疑,武侠,古装",2018
"文森特·拉科斯特,威廉·勒布吉欧,Darina Al Joundi",2018-09-12(法国),托马斯·利蒂,26969047,法语,7.2,263,法国,92分钟,大学一年级 Première année,"剧情,喜剧",2018
Iliza Shlesinger,2018-07-25(美国),Steve Paley,30282106,英语,7.6,326,美国,,伊莱扎·施莱辛格：八零后 Iliza: Elder Millennial,喜剧,2018
"玛丽·布奈尔,雷内·赫格尔,卡特琳·萨米,贝基·吴,罗布·多德,约什·亚",,玛丽·海伦·鲁克斯,27619771,英语 / 法语,7.4,493,法国 / 美国,107分钟,公路冤家 Links of Life,剧情,2018
"藤田富,鷹山仁,谷口贤志,武田玲奈",2018-05-19(日本),石田秀范,27602054,日语,7.6,418,日本,101分钟,假面骑士亚马逊们剧场版 最后的审判 仮面ライダーアマゾンズ THE MOVIE 最後ノ審判,"动作,科幻",2018
"杨光普照,孟宇,张喆,郭政建",2018-08-17(中国大陆),孙海鹏,26290398,汉语普通话,7.7,1890,中国大陆,98分钟,美食大冒险之英雄烩,"动作,动画,冒险",2018
"樱井翔,广濑铃,内村光良,桑子真帆,松田圣子,松任谷由实,北岛三郎,林佳树,AKB48,perfume,米津玄师,西野加奈",2018-12-31(日本),,30388386,日语,8.2,2009,日本,240分钟,第69届NHK红白歌会 第69回NHK紅白歌合戦,"音乐,歌舞,真人秀",2018
"羽生结弦,宫野真守",2018-01-14(日本),日本テレビ,30140054,日语,9.4,491,日本,,绝对要赢 羽生结弦 向自己发起的挑战 絶対に勝ってやる 羽生結弦 自分への挑戦,,2018
,2018-04-24(韩国),노승택,26372252,韩语,4.8,265,韩国,92分钟,陪睡女人 화끈한 홈서비스,情色,2018
"张浩,邹兆龙,柏华力·莫高彼斯彻",2018-12-08(中国大陆),"张浩,陈为强",27596834,汉语普通话,4.4,1037,中国大陆,85分钟,四平青年之喋血曼谷,"喜剧,动作",2018
"扎克瑞·莱维,泰特·多诺万,赛切儿·加布埃尔,Isla Cervelli,雅各布·巴特朗,罗比·凯,奥利维亚·格雷斯·阿普尔盖特,Barbara Dunkelman,Juliette Kida,Owen Egerton,Paul Ogola,Nicholas Rutherford,克里斯·杜贝克,特里斯坦·里格斯","2018-03-10(西南偏南电影节),2018-08-17(英国),2018-08-31(美国)",欧文·艾格顿,27109541,英语,4.8,551,美国,92分钟,血宴 Blood Fest,"喜剧,恐怖",2018
"陈家乐,汤加文,张国强,龚慈恩,麦子乐",2018-06-28(香港),蒋开诗,30224527,粤语,4.7,834,香港,98分钟,吉屋,"惊悚,恐怖",2018
"杜奕衡,文卓,花钰杰,舒杨",2018-10-16(中国大陆),蓝志伟,30336030,汉语普通话,4.0,704,中国大陆,102分钟,狄仁杰之蚩尤血藤,"动作,悬疑,古装",2018
"谢治勋,王歆霆,张杨智子",2018-01-26(中国大陆),黄璜,27056322,汉语普通话,5.3,469,中国大陆,75分钟,花悸,"爱情,科幻,惊悚",2018
"Stefano Rossi,Andrea Baglio,Aurora Moroni,Andrea Bonfanti,Gelsomina Bassetti,Daniele Decarli,Alessio Dalla Costa,Andrea Deanesi,Davide Ellena,Maddalena Orcali",2018-01-13(意大利),Gianmaria Pezzato,27073173,英语,5.5,4179,意大利,53分钟,伏地魔：传人的起源 Voldemort: Origins of the Heir,"奇幻,冒险",2018
"斋藤工,欧萱,松田圣子,伊原刚志,別所哲也,李国煌","2018-02-18(柏林电影节),2018-03-29(新加坡),2019-03-09(日本)",邱金海,27011732,日语 / 英语,5.9,92,日本 / 新加坡,89分钟,情牵拉面茶 ラーメンテー ～ラーメン×バクテー～,"剧情,家庭",2018
"杰森·帕特里克,卢·戴蒙德·菲利普斯,克里斯托夫·桑德斯,Scott Martin,Clint Hummel,K·C·克莱德,Stephanie Beran,伊莎贝拉·麦克罗林,丹尼·特雷霍,迈克尔·帕尔,奥德丽·沃尔特斯,Jermaine Washington,Dennis LaValle,大卫·曼扎纳雷斯,萨拉·明妮奇",2018-10-19(美国),Scott Martin,30221036,英语,5.9,370,美国,126分钟,大杀特杀 Big Kill,"动作,西部",2018
"葵若菜,佐野勇斗,古畑星夏,岐洲匠,久间田琳加,水石亚飞梦,秋田汐梨,志村玲於,雾岛丽香,南出凌嘉,白川和子,桥本润",2018-08-01(日本),古泽健,27611499,日语,5.6,422,日本,113分钟,青夏：恋上你的30日 青夏 きみに恋した30日,"剧情,爱情,冒险",2018
"安妮卡·布伦德尔,Doris Buchrucker,Dagny Dewath,Andreas Döhler","2018-07-01(德国),2018-08-06(洛迦诺电影节)",Eva Trobisch,30271188,德语,6.4,63,德国,93分钟,一切都好 Alles ist gut,剧情,2018
"曹承佑,池晟,金成钧,白润植,文彩元,李源根,金珉载,刘在明,姜泰伍,太仁镐,朴忠善,吕茂英 ,金奎善,孙修雅,金光炫,赵贤植,宋英才,郑载宪, 崔在燮, 李圭燮,白仁权,李时宇",2018-09-19(韩国),朴熙坤,27077084,韩语,6.1,1213,韩国,133分钟,明堂 명당,剧情,2018
"金智媛,金明民,吴达洙,金汎,李民基",2018-02-08(韩国),金锡允,27083407,韩语,5.9,1304,韩国,120分钟,朝鲜名侦探：吸血怪魔的秘密 조선명탐정: 흡혈괴마의 비밀,"喜剧,冒险,古装",2018
"戴夫·巴蒂斯塔,皮尔斯·布鲁斯南,雷·史蒂文森,马丁·福特,卡米尔·雷米泽斯基,亚历桑德拉·迪努,拉尔夫·布朗,露西·加丝凯,戈登·亚历山大,阿隆·麦克卡斯克,贝恩·科拉科,阿米特·沙阿,拉腊·皮克,丹尼尔·厄根,杰奎琳·拉姆娜莱恩,弗兰·塔格,比尔·费洛斯,保罗·布莱克维尔,黛博拉·洛克,张智霖,李·尼古拉斯·哈里斯,Peter Pedrero,李·查尔斯,马克·普雷斯顿,亚当·普里克特,齐维尔·马蒂基恩,博格纳·F·马丁,乔蕾·科斯,克莱尔·阿什顿,多莉·贾迪欧",2018-09-07(英国),斯科特·曼,26844480,英语,6.3,1683,英国,104分钟,最后得分 Final Score,动作,2018
